SessionStart,CustomerID,FullName,Gender,Age,CreditScore,MonthlyIncome,Country,State,City,Category,Product,Cost,Price,Quantity,CampaignSchema ,CartAdditionTime,OrderConfirmation,OrderConfirmationTime,PaymentMethod,SessionEnd,OrderReturn,ReturnReason
2022-04-13 01:43:00,1304,Joshua Williams,Male,43,731,7302,Canada,Ontario,Ottawa,books,novel,10,18,6,Google-ads,2022-04-13 01:57:00,True,2022-04-13 02:02:00,Cash On Delivery,2022-04-13 02:01:00,True,Arrived Damaged
2022-04-13 02:51:00,1758,Cheryl Escobar,Male,37,703,4185,India,Maharashtra,Nagpur,fashion,dress,50,80,3,Instagram-ads,2022-04-13 03:18:00,True,2022-04-13 03:29:00,Credit Card,2022-04-13 03:22:00,False,
2022-04-14 17:25:00,1132,Aaron Reynolds,Female,69,624,5719,Australia,New South Wales,Newcastle,toys,puzzle,15,25,2,Billboard-QR code,2022-04-14 17:49:00,True,2022-04-14 17:54:00,Paypal,2022-04-14 17:53:00,False,
2022-04-14 22:52:00,1474,Joyce Gomez,Male,32,678,5153,India,Uttar Pradesh,Ghaziabad,books,autobiography,20,35,6,Facebook-ads,2022-04-14 23:18:00,True,2022-04-14 23:27:00,Debit Card,2022-04-14 23:20:00,False,
2022-04-15 04:07:00,1394,Michelle Campbell,Male,23,673,7771,USA,Texas,Houston,fashion,t-shirt,15,25,1,Google-ads,2022-04-15 04:26:00,False,,,2022-04-15 04:35:00,,
2022-04-15 13:20:00,1873,Brandon Hill,Female,70,706,5641,India,Maharashtra,Mumbai,electronics,television,1000,1500,4,Twitter-ads,2022-04-15 13:38:00,True,2022-04-15 13:43:00,Debit Card,2022-04-15 13:43:00,False,
2022-04-15 20:48:00,2124,Michael Summers,Male,18,740,6682,Spain,Catalonia,Girona,toys,plush toy,12,20,3,Facebook-ads,2022-04-15 21:00:00,True,2022-04-15 21:07:00,Cash On Delivery,2022-04-15 21:04:00,True,Arrived Damaged
2022-04-17 21:32:00,1150,Scott Hull,Female,21,610,3478,USA,Texas,Houston,fashion,dress,50,80,5,Instagram-ads,2022-04-17 21:46:00,True,2022-04-17 21:55:00,Credit Card,2022-04-17 21:49:00,False,
2022-04-18 04:33:00,1473,Mary Fritz,Female,44,738,4644,Italy,Lombardy,Milan,toys,plush toy,12,20,6,Billboard-QR code,2022-04-18 04:43:00,True,2022-04-18 04:50:00,Debit Card,2022-04-18 04:45:00,False,
2022-04-18 21:26:00,1205,Catherine Blevins,Male,63,760,6492,Spain,Catalonia,Barcelona,fashion,t-shirt,15,25,6,Twitter-ads,2022-04-18 21:34:00,True,2022-04-18 21:47:00,Debit Card,2022-04-18 21:38:00,False,
2022-04-19 13:53:00,1615,Donald Rojas,Female,63,603,4676,Canada,Ontario,Mississauga,fashion,dress,50,80,6,Twitter-ads,2022-04-19 14:23:00,True,2022-04-19 14:36:00,Debit Card,2022-04-19 14:27:00,False,
2022-04-20 10:44:00,2124,Michael Summers,Male,18,740,6682,Spain,Catalonia,Girona,electronics,laptop,800,1200,2,Twitter-ads,2022-04-20 11:03:00,True,2022-04-20 11:17:00,Debit Card,2022-04-20 11:07:00,False,
2022-04-21 20:10:00,1324,Lauren Valencia,Female,63,705,6055,Australia,Victoria,Melbourne,electronics,table fan,30,50,4,Billboard-QR code,2022-04-21 20:15:00,True,2022-04-21 20:26:00,Cash On Delivery,2022-04-21 20:20:00,False,
2022-04-22 07:55:00,1205,Catherine Blevins,Male,63,760,6492,Spain,Catalonia,Barcelona,fashion,shoes,60,100,2,Facebook-ads,2022-04-22 08:09:00,True,2022-04-22 08:23:00,Credit Card,2022-04-22 08:14:00,False,
2022-04-23 13:48:00,1764,Phillip Vazquez,Female,20,663,6911,India,Maharashtra,Nagpur,electronics,laptop,800,1200,6,Facebook-ads,2022-04-23 14:00:00,True,2022-04-23 14:11:00,Credit Card,2022-04-23 14:04:00,False,
2022-04-24 09:12:00,1009,Justin Hardin,Male,59,609,3003,Spain,Catalonia,Barcelona,electronics,television,1000,1500,5,Google-ads,2022-04-24 09:35:00,False,,,2022-04-24 09:44:00,,
2022-04-24 12:51:00,1534,Rachel Cruz,Female,64,682,7099,USA,California,San Jose,electronics,laptop,800,1200,4,Billboard-QR code,2022-04-24 13:18:00,True,2022-04-24 13:25:00,Debit Card,2022-04-24 13:21:00,False,
2022-04-24 13:02:00,1163,Carlos Ali,Female,64,758,7763,India,Uttar Pradesh,Lucknow,home appliances,electric stove,250,400,1,E-mails,2022-04-24 13:29:00,True,2022-04-24 13:44:00,Debit Card,2022-04-24 13:31:00,False,
2022-04-24 13:45:00,1918,Shelby Delgado,Male,47,660,5128,India,Maharashtra,Mumbai,toys,puzzle,15,25,5,Facebook-ads,2022-04-24 14:05:00,False,,,2022-04-24 13:48:00,,
2022-04-26 09:06:00,1250,Elizabeth Chambers,Female,66,742,4310,Spain,Andalusia,Seville,fashion,shoes,60,100,3,Google-ads,2022-04-26 09:18:00,False,,,2022-04-26 09:12:00,,
2022-04-27 05:18:00,1391,Tammy Frazier,Female,21,625,5462,Spain,Catalonia,Barcelona,books,autobiography,20,35,3,Facebook-ads,2022-04-27 05:44:00,True,2022-04-27 05:58:00,Debit Card,2022-04-27 05:47:00,False,
2022-04-28 02:42:00,1925,Darren Pacheco,Female,66,767,5000,Spain,Catalonia,Girona,electronics,television,1000,1500,2,E-mails,2022-04-28 03:08:00,True,2022-04-28 03:15:00,Paypal,2022-04-28 03:13:00,False,
2022-04-28 22:23:00,1623,Candice Faulkner,Female,23,703,7909,Spain,Andalusia,Granada,home appliances,microwave oven,300,500,4,Google-ads,2022-04-28 22:36:00,True,2022-04-28 22:43:00,Credit Card,2022-04-28 22:39:00,False,
2022-04-30 03:44:00,1765,Troy Wells,Male,65,718,6871,India,Maharashtra,Pune,home appliances,mixer grinder,60,90,5,Twitter-ads,2022-04-30 04:13:00,False,,,2022-04-30 04:03:00,,
2022-05-01 19:31:00,1184,Tony Patel MD,Female,57,722,5117,USA,Texas,San Antonio,home appliances,toaster,40,60,2,Google-ads,2022-05-01 19:51:00,True,2022-05-01 20:05:00,Credit Card,2022-05-01 19:53:00,True,Poor Value
2022-05-02 03:15:00,2083,Laurie Oliver,Male,72,712,3131,India,Maharashtra,Mumbai,fashion,shoes,60,100,5,Facebook-ads,2022-05-02 03:27:00,True,2022-05-02 03:32:00,Debit Card,2022-05-02 03:30:00,False,
2022-05-02 19:56:00,1576,Stephanie Henderson,Male,56,670,5863,Italy,Lazio,Latina,electronics,hair dryer,25,40,1,Billboard-QR code,2022-05-02 20:23:00,True,2022-05-02 20:35:00,Credit Card,2022-05-02 20:28:00,False,
2022-05-03 09:00:00,1127,Manuel Mills,Male,25,715,7772,USA,Texas,San Antonio,electronics,laptop,800,1200,4,Twitter-ads,2022-05-03 09:22:00,True,2022-05-03 09:27:00,Paypal,2022-05-03 09:27:00,False,
2022-05-04 13:21:00,1557,Jessica Santiago,Male,24,723,7440,UK,Scotland,Aberdeen,books,novel,10,18,3,Instagram-ads,2022-05-04 13:35:00,True,2022-05-04 13:48:00,Paypal,2022-05-04 13:39:00,False,
2022-05-05 07:38:00,2166,Marco Ferguson,Male,40,722,6225,Canada,Quebec,Quebec City,electronics,laptop,800,1200,4,Instagram-ads,2022-05-05 07:52:00,True,2022-05-05 07:59:00,Credit Card,2022-05-05 07:57:00,False,
2022-05-06 01:13:00,1580,Brandon Jones,Female,40,626,7997,China,Shandong,Jinan,home appliances,mixer grinder,60,90,5,Billboard-QR code,2022-05-06 01:37:00,True,2022-05-06 01:43:00,Cash On Delivery,2022-05-06 01:42:00,False,
2022-05-06 12:04:00,1764,Phillip Vazquez,Female,20,663,6911,India,Maharashtra,Nagpur,toys,board game,20,35,3,Twitter-ads,2022-05-06 12:14:00,True,2022-05-06 12:29:00,Cash On Delivery,2022-05-06 12:18:00,False,
2022-05-06 15:44:00,2148,Denise Williams,Female,19,711,7806,USA,California,San Jose,electronics,laptop,800,1200,3,Billboard-QR code,2022-05-06 16:07:00,True,2022-05-06 16:22:00,Debit Card,2022-05-06 16:09:00,False,
2022-05-06 18:39:00,1926,Cynthia Mcdonald,Male,71,715,3649,Spain,Catalonia,Girona,electronics,television,1000,1500,3,Billboard-QR code,2022-05-06 19:01:00,True,2022-05-06 19:16:00,Cash On Delivery,2022-05-06 19:04:00,False,
2022-05-07 08:11:00,1276,Judy Ellis,Female,55,612,3074,India,Uttar Pradesh,Lucknow,home appliances,mixer grinder,60,90,5,E-mails,2022-05-07 08:30:00,True,2022-05-07 08:41:00,Cash On Delivery,2022-05-07 08:33:00,False,
2022-05-08 02:23:00,1452,Jesus Sanchez,Male,71,741,3090,India,Uttar Pradesh,Kanpur,home appliances,microwave oven,300,500,5,E-mails,2022-05-08 02:38:00,True,2022-05-08 02:47:00,Debit Card,2022-05-08 02:43:00,False,
2022-05-10 02:38:00,1886,Brooke Hawkins,Male,71,696,3966,Australia,New South Wales,Sydney,books,novel,10,18,1,Billboard-QR code,2022-05-10 02:52:00,False,,,2022-05-10 02:56:00,,
2022-05-11 15:07:00,1890,Jeffrey Gonzalez,Male,65,694,3061,Italy,Lazio,Rome,home appliances,microwave oven,300,500,2,Billboard-QR code,2022-05-11 15:28:00,True,2022-05-11 15:37:00,Cash On Delivery,2022-05-11 15:33:00,False,
2022-05-14 07:40:00,1013,Jean Richardson,Female,46,659,4287,Japan,Kanagawa,Sagamihara,books,magazine,5,8,1,Google-ads,2022-05-14 08:00:00,False,,,2022-05-14 07:45:00,,
2022-05-14 22:48:00,2095,Dwayne Young,Female,55,718,5527,Italy,Lombardy,Brescia,home appliances,microwave oven,300,500,4,Google-ads,2022-05-14 23:17:00,True,2022-05-14 23:24:00,Cash On Delivery,2022-05-14 23:21:00,True,Wrong Item
2022-05-18 03:40:00,1309,Scott Juarez,Female,19,697,4604,Canada,Ontario,Toronto,books,textbook,30,50,1,Billboard-QR code,2022-05-18 04:09:00,True,2022-05-18 04:20:00,Credit Card,2022-05-18 04:14:00,False,
2022-05-20 20:19:00,2147,Jason Gallagher,Female,41,706,7386,USA,California,San Diego,toys,board game,20,35,4,Facebook-ads,2022-05-20 20:45:00,False,,,2022-05-20 20:46:00,,
2022-05-21 03:07:00,1132,Aaron Reynolds,Female,69,624,5719,Australia,New South Wales,Newcastle,home appliances,toaster,40,60,2,E-mails,2022-05-21 03:27:00,True,2022-05-21 03:37:00,Debit Card,2022-05-21 03:32:00,False,
2022-05-21 11:31:00,1715,Rachel Rivera,Male,60,774,7058,Spain,Catalonia,Tarragona,toys,action figure,8,15,1,Billboard-QR code,2022-05-21 11:47:00,True,2022-05-21 11:54:00,Cash On Delivery,2022-05-21 11:52:00,False,
2022-05-22 00:49:00,1846,Kelly Brown,Male,50,729,6450,Japan,Tokyo,Kawasaki,electronics,hair dryer,25,40,4,Twitter-ads,2022-05-22 01:10:00,True,2022-05-22 01:15:00,Paypal,2022-05-22 01:13:00,False,
2022-05-24 20:24:00,1891,Logan Webb,Female,51,678,5654,Spain,Catalonia,Barcelona,toys,board game,20,35,1,Billboard-QR code,2022-05-24 20:50:00,True,2022-05-24 20:57:00,Credit Card,2022-05-24 20:55:00,False,
2022-05-25 20:42:00,1393,Danielle Brown,Male,45,731,3557,UK,Scotland,Aberdeen,electronics,table fan,30,50,4,E-mails,2022-05-25 20:54:00,True,2022-05-25 21:07:00,Credit Card,2022-05-25 20:58:00,False,
2022-05-26 15:18:00,1664,Jonathan Myers,Male,21,742,5855,India,Uttar Pradesh,Ghaziabad,books,autobiography,20,35,5,Google-ads,2022-05-26 15:43:00,True,2022-05-26 15:56:00,Credit Card,2022-05-26 15:48:00,False,
2022-05-28 08:36:00,1039,John Anderson,Male,70,645,5642,Spain,Andalusia,Seville,books,textbook,30,50,3,Twitter-ads,2022-05-28 08:47:00,True,2022-05-28 08:52:00,Cash On Delivery,2022-05-28 08:52:00,False,
2022-05-29 05:36:00,1292,Sierra Hernandez,Male,25,608,7887,Australia,New South Wales,Newcastle,fashion,shoes,60,100,6,Instagram-ads,2022-05-29 06:00:00,True,2022-05-29 06:13:00,Cash On Delivery,2022-05-29 06:04:00,False,
2022-05-30 00:37:00,1561,Kendra Tate,Male,23,663,3779,Japan,Tokyo,Yokohama,fashion,dress,50,80,5,Facebook-ads,2022-05-30 01:00:00,True,2022-05-30 01:06:00,Debit Card,2022-05-30 01:05:00,False,
2022-05-30 04:36:00,1978,Lisa Ross,Female,18,730,4842,UK,Scotland,Edinburgh,fashion,shoes,60,100,6,Billboard-QR code,2022-05-30 04:47:00,False,,,2022-05-30 05:00:00,,
2022-05-30 05:15:00,2157,Anna House,Female,23,672,3349,Italy,Lombardy,Bergamo,books,autobiography,20,35,6,E-mails,2022-05-30 05:33:00,False,,,2022-05-30 05:44:00,,
2022-06-01 08:07:00,2122,Theresa Kemp,Female,66,670,7030,Australia,New South Wales,Newcastle,toys,puzzle,15,25,3,Instagram-ads,2022-06-01 08:28:00,True,2022-06-01 08:40:00,Cash On Delivery,2022-06-01 08:32:00,False,
2022-06-01 12:09:00,2038,Stephanie Walker,Male,58,741,3790,Italy,Lombardy,Brescia,toys,puzzle,15,25,1,Facebook-ads,2022-06-01 12:33:00,True,2022-06-01 12:39:00,Debit Card,2022-06-01 12:38:00,False,
2022-06-02 16:09:00,2067,Keith Hubbard,Female,58,762,7408,Japan,Tokyo,Tokyo,home appliances,electric stove,250,400,3,Facebook-ads,2022-06-02 16:17:00,True,2022-06-02 16:27:00,Credit Card,2022-06-02 16:21:00,False,
2022-06-04 05:14:00,1818,Paul Miller,Female,45,617,6830,Canada,Quebec,Laval,fashion,shoes,60,100,2,Instagram-ads,2022-06-04 05:30:00,True,2022-06-04 05:43:00,Credit Card,2022-06-04 05:35:00,False,
2022-06-05 09:44:00,1844,Deborah Hubbard,Female,22,639,6882,India,Maharashtra,Pune,home appliances,toaster,40,60,3,Instagram-ads,2022-06-05 10:10:00,True,2022-06-05 10:23:00,Cash On Delivery,2022-06-05 10:15:00,False,
2022-06-06 11:10:00,1943,Molly Shaw,Female,23,703,5148,Spain,Andalusia,Seville,electronics,table fan,30,50,3,E-mails,2022-06-06 11:35:00,False,,,2022-06-06 11:47:00,,
2022-06-07 22:48:00,2160,Joseph Franklin,Male,49,765,6802,Australia,New South Wales,Sydney,books,textbook,30,50,4,Instagram-ads,2022-06-07 23:08:00,True,2022-06-07 23:22:00,Credit Card,2022-06-07 23:13:00,False,
2022-06-08 05:30:00,1818,Paul Miller,Female,45,617,6830,Canada,Quebec,Laval,toys,puzzle,15,25,1,Facebook-ads,2022-06-08 05:46:00,False,,,2022-06-08 06:05:00,,
2022-06-08 21:48:00,1751,Russell Ortega,Female,58,674,6494,Canada,Ontario,Mississauga,home appliances,electric stove,250,400,4,Google-ads,2022-06-08 22:10:00,True,2022-06-08 22:24:00,Cash On Delivery,2022-06-08 22:14:00,False,
2022-06-09 14:08:00,1568,Kim Thompson,Female,66,686,3628,Italy,Lazio,Frosinone,fashion,dress,50,80,2,Twitter-ads,2022-06-09 14:22:00,True,2022-06-09 14:32:00,Cash On Delivery,2022-06-09 14:26:00,True,Poor Quality
2022-06-11 11:41:00,1687,John Conley,Female,32,626,7670,Italy,Lombardy,Brescia,books,autobiography,20,35,1,Billboard-QR code,2022-06-11 12:10:00,True,2022-06-11 12:20:00,Paypal,2022-06-11 12:13:00,True,Poor Quality
2022-06-12 07:56:00,1368,Thomas Wagner,Female,31,747,5787,India,Maharashtra,Mumbai,books,textbook,30,50,1,Instagram-ads,2022-06-12 08:22:00,False,,,2022-06-12 08:23:00,,
2022-06-12 11:15:00,1900,Meagan James,Male,70,635,3717,USA,California,San Diego,books,textbook,30,50,6,E-mails,2022-06-12 11:23:00,False,,,2022-06-12 11:25:00,,
2022-06-12 12:26:00,1312,Mrs. Angela Kelley,Female,21,697,5127,Italy,Lazio,Frosinone,books,textbook,30,50,5,Billboard-QR code,2022-06-12 12:44:00,True,2022-06-12 12:57:00,Credit Card,2022-06-12 12:47:00,False,
2022-06-14 09:10:00,1792,Eddie Bishop,Female,47,628,5556,Canada,Quebec,Montreal,books,magazine,5,8,5,Instagram-ads,2022-06-14 09:32:00,True,2022-06-14 09:42:00,Paypal,2022-06-14 09:34:00,True,Arrived Late
2022-06-14 09:18:00,1657,Angela Baldwin,Male,44,641,3251,Australia,Victoria,Geelong,home appliances,toaster,40,60,1,Facebook-ads,2022-06-14 09:29:00,False,,,2022-06-14 09:27:00,,
2022-06-14 22:59:00,2085,Robert Miller,Female,31,765,3343,Spain,Catalonia,Barcelona,home appliances,electric stove,250,400,5,Billboard-QR code,2022-06-14 23:18:00,True,2022-06-14 23:26:00,Credit Card,2022-06-14 23:22:00,False,
2022-06-15 06:49:00,1842,Marc Wood,Male,42,693,6878,Australia,New South Wales,Sydney,toys,puzzle,15,25,5,Google-ads,2022-06-15 07:11:00,True,2022-06-15 07:21:00,Cash On Delivery,2022-06-15 07:16:00,False,
2022-06-16 08:14:00,1893,Jeffery Peterson,Male,48,763,4994,USA,California,Los Angeles,electronics,television,1000,1500,5,Instagram-ads,2022-06-16 08:29:00,True,2022-06-16 08:43:00,Paypal,2022-06-16 08:33:00,False,
2022-06-16 08:34:00,1246,Angela Walker,Male,20,755,4777,Canada,Ontario,Mississauga,books,autobiography,20,35,4,Instagram-ads,2022-06-16 08:43:00,True,2022-06-16 08:55:00,Credit Card,2022-06-16 08:47:00,False,
2022-06-16 16:30:00,1635,Mary Hoffman,Female,59,764,7346,Japan,Kanagawa,Yokohama,fashion,jeans,40,70,2,Instagram-ads,2022-06-16 16:39:00,True,2022-06-16 16:46:00,Cash On Delivery,2022-06-16 16:44:00,False,
2022-06-17 01:12:00,1445,Tyler Holmes,Male,62,614,7330,UK,Scotland,Aberdeen,fashion,shoes,60,100,1,E-mails,2022-06-17 01:17:00,True,2022-06-17 01:32:00,Paypal,2022-06-17 01:20:00,False,
2022-06-17 06:06:00,1808,William Randolph,Male,33,762,7666,India,Uttar Pradesh,Lucknow,home appliances,mixer grinder,60,90,1,Billboard-QR code,2022-06-17 06:11:00,True,2022-06-17 06:21:00,Credit Card,2022-06-17 06:16:00,False,
2022-06-19 06:21:00,2159,Thomas Gordon,Female,54,633,6125,India,Maharashtra,Mumbai,books,textbook,30,50,6,Twitter-ads,2022-06-19 06:41:00,True,2022-06-19 06:49:00,Debit Card,2022-06-19 06:45:00,False,
2022-06-19 11:40:00,1718,Robert Black,Female,55,649,7955,Canada,Quebec,Quebec City,fashion,jeans,40,70,2,Twitter-ads,2022-06-19 12:08:00,True,2022-06-19 12:22:00,Debit Card,2022-06-19 12:12:00,True,Poor Value
2022-06-20 20:21:00,1680,Audrey Arnold,Female,65,670,6780,Japan,Kanagawa,Yokohama,fashion,jeans,40,70,2,Google-ads,2022-06-20 20:26:00,True,2022-06-20 20:38:00,Cash On Delivery,2022-06-20 20:28:00,False,
2022-06-20 22:37:00,1045,Tami Alexander,Female,60,718,6745,India,Maharashtra,Nagpur,fashion,dress,50,80,1,Billboard-QR code,2022-06-20 22:57:00,True,2022-06-20 23:12:00,Credit Card,2022-06-20 23:00:00,False,
2022-06-22 14:38:00,1389,Michael Logan,Male,34,736,4038,Italy,Lombardy,Bergamo,fashion,t-shirt,15,25,1,Billboard-QR code,2022-06-22 14:57:00,True,2022-06-22 15:07:00,Credit Card,2022-06-22 14:59:00,False,
2022-06-23 14:54:00,1320,Molly Brown,Female,36,700,4538,UK,England,Manchester,home appliances,toaster,40,60,4,Billboard-QR code,2022-06-23 15:07:00,True,2022-06-23 15:15:00,Credit Card,2022-06-23 15:11:00,False,
2022-06-24 07:27:00,1806,Patty Nelson,Female,38,666,6055,Spain,Catalonia,Tarragona,toys,puzzle,15,25,4,Billboard-QR code,2022-06-24 07:48:00,True,2022-06-24 08:01:00,Credit Card,2022-06-24 07:50:00,False,
2022-06-24 13:08:00,1032,Steven Johnson,Female,66,737,7470,Canada,Ontario,Mississauga,toys,puzzle,15,25,4,Facebook-ads,2022-06-24 13:23:00,True,2022-06-24 13:29:00,Debit Card,2022-06-24 13:26:00,False,
2022-06-25 00:55:00,2150,Patrick Blake,Female,25,746,6983,China,Shandong,Jinan,books,autobiography,20,35,4,Twitter-ads,2022-06-25 01:10:00,True,2022-06-25 01:17:00,Cash On Delivery,2022-06-25 01:12:00,False,
2022-06-26 09:58:00,1335,Justin Williamson,Male,44,629,3990,India,Maharashtra,Mumbai,electronics,television,1000,1500,3,Instagram-ads,2022-06-26 10:20:00,True,2022-06-26 10:25:00,Credit Card,2022-06-26 10:23:00,False,
2022-06-26 13:34:00,1679,Sarah Anderson,Male,54,730,7351,Japan,Kanagawa,Kawasaki,home appliances,toaster,40,60,3,Instagram-ads,2022-06-26 13:48:00,False,,,2022-06-26 13:46:00,,
2022-06-27 19:58:00,1693,Eric Stewart,Female,21,665,7376,Canada,Ontario,Ottawa,electronics,hair dryer,25,40,1,Google-ads,2022-06-27 20:27:00,False,,,2022-06-27 20:08:00,,
2022-06-27 23:20:00,1165,Kenneth Moody,Female,28,746,6410,Spain,Andalusia,Malaga,fashion,t-shirt,15,25,5,E-mails,2022-06-27 23:35:00,True,2022-06-27 23:46:00,Cash On Delivery,2022-06-27 23:37:00,False,
2022-06-28 18:45:00,1905,Jennifer White,Male,63,691,7546,UK,England,London,toys,plush toy,12,20,4,Instagram-ads,2022-06-28 19:13:00,True,2022-06-28 19:23:00,Paypal,2022-06-28 19:17:00,False,
2022-06-29 02:36:00,1981,Claire Green,Male,19,741,3551,Japan,Kanagawa,Yokohama,electronics,television,1000,1500,1,E-mails,2022-06-29 02:59:00,True,2022-06-29 03:09:00,Debit Card,2022-06-29 03:04:00,False,
2022-06-29 18:53:00,1203,Brian Gray,Female,67,673,7209,Canada,Quebec,Laval,toys,puzzle,15,25,6,Facebook-ads,2022-06-29 19:21:00,True,2022-06-29 19:34:00,Cash On Delivery,2022-06-29 19:26:00,False,
2022-07-01 06:48:00,2033,Jason Sullivan,Male,72,650,5832,Australia,New South Wales,Newcastle,home appliances,toaster,40,60,1,Billboard-QR code,2022-07-01 07:09:00,True,2022-07-01 07:18:00,Credit Card,2022-07-01 07:11:00,False,
2022-07-01 10:38:00,1905,Jennifer White,Male,63,691,7546,UK,England,London,toys,puzzle,15,25,4,Twitter-ads,2022-07-01 11:08:00,True,2022-07-01 11:15:00,Credit Card,2022-07-01 11:13:00,False,
2022-07-01 14:04:00,1095,Christopher Johnson,Male,30,646,5498,China,Shandong,Yantai,toys,action figure,8,15,1,Twitter-ads,2022-07-01 14:17:00,True,2022-07-01 14:24:00,Paypal,2022-07-01 14:21:00,False,
2022-07-01 19:40:00,1568,Kim Thompson,Female,66,686,3628,Italy,Lazio,Frosinone,toys,board game,20,35,3,Instagram-ads,2022-07-01 20:02:00,True,2022-07-01 20:13:00,Debit Card,2022-07-01 20:06:00,False,
2022-07-02 18:07:00,1128,Carol Curry,Male,44,759,4749,Italy,Lombardy,Brescia,toys,puzzle,15,25,1,Google-ads,2022-07-02 18:27:00,True,2022-07-02 18:33:00,Paypal,2022-07-02 18:32:00,False,
2022-07-04 17:33:00,1342,Jennifer Hernandez,Female,66,694,6589,USA,Texas,Dallas,electronics,television,1000,1500,2,Instagram-ads,2022-07-04 17:53:00,True,2022-07-04 18:04:00,Debit Card,2022-07-04 17:56:00,False,
2022-07-05 18:16:00,1311,Stephen Chandler,Male,34,723,3989,Spain,Catalonia,Barcelona,toys,puzzle,15,25,2,Twitter-ads,2022-07-05 18:22:00,True,2022-07-05 18:32:00,Credit Card,2022-07-05 18:24:00,False,
2022-07-06 04:25:00,1114,Nicolas Evans,Male,49,747,6854,Canada,Quebec,Montreal,electronics,laptop,800,1200,6,Facebook-ads,2022-07-06 04:52:00,True,2022-07-06 05:00:00,Cash On Delivery,2022-07-06 04:56:00,False,
2022-07-06 10:34:00,1384,Denise Murphy,Female,54,635,6975,China,Shandong,Jinan,home appliances,mixer grinder,60,90,2,Facebook-ads,2022-07-06 10:55:00,True,2022-07-06 11:10:00,Cash On Delivery,2022-07-06 11:00:00,True,Poor Quality
2022-07-06 19:32:00,2088,Rebecca Reed,Male,36,613,4462,Italy,Lombardy,Milan,toys,action figure,8,15,1,Facebook-ads,2022-07-06 19:37:00,True,2022-07-06 19:47:00,Cash On Delivery,2022-07-06 19:40:00,False,
2022-07-07 08:37:00,1878,Charles Murray,Male,36,661,5548,China,Guangdong,Shenzhen,home appliances,toaster,40,60,4,Facebook-ads,2022-07-07 08:52:00,True,2022-07-07 08:59:00,Credit Card,2022-07-07 08:55:00,False,
2022-07-08 00:13:00,1560,Richard Cunningham,Male,53,725,3365,China,Shandong,Qingdao,electronics,television,1000,1500,1,Billboard-QR code,2022-07-08 00:42:00,True,2022-07-08 00:47:00,Debit Card,2022-07-08 00:47:00,True,Arrived Damaged
2022-07-08 02:02:00,1935,Evan Stone,Male,28,699,3355,Italy,Lombardy,Bergamo,toys,puzzle,15,25,5,Instagram-ads,2022-07-08 02:18:00,True,2022-07-08 02:23:00,Credit Card,2022-07-08 02:21:00,False,
